iter	MAE_SumError	MAE_SumWeight
1246	19070.50335	1552
1247	19070.50402	1552
1248	19070.50435	1552
1249	19070.50451	1552
1250	19029.24653	1552
1251	19024.21728	1552
1252	19027.0807	1552
1253	19017.82932	1552
1254	19022.7022	1552
1255	19025.27177	1552
1256	19026.56136	1552
1257	19027.20999	1552
1258	19027.5398	1552
1259	19027.7047	1552
1260	19027.78715	1552
1261	19027.82838	1552
1262	19027.84899	1552
1263	19028.09047	1552
1264	19027.97731	1552
1265	19027.92073	1552
1266	19027.89244	1552
1267	19027.8783	1552
1268	19027.87122	1552
1269	19027.86769	1552
1270	19027.86592	1552
1271	18973.93778	1552
1272	18967.78284	1552
1273	18962.45871	1552
1274	18966.49757	1552
1275	18968.58721	1552
1276	18969.65575	1552
1277	18970.19002	1552
1278	18970.45716	1552
1279	18970.59073	1552
1280	18970.65751	1552
1281	18970.6909	1552
1282	18970.7076	1552
1283	18970.71595	1552
1284	18970.7202	1552
1285	18970.72233	1552
1286	18970.7234	1552
1287	18970.72394	1552
1288	18970.72422	1552
1289	18921.35149	1552
1290	18908.4561	1552
1291	18910.65713	1552
1292	18911.75765	1552
1293	18912.30791	1552
1294	18909.16755	1552
1295	18912.02455	1552
1296	18913.51637	1552
1297	18914.27323	1552
1298	18914.66485	1552
1299	18914.86378	1552
1300	18914.96324	1552
1301	18915.01298	1552
1302	18915.03784	1552
1303	18915.05028	1552
1304	18915.05649	1552
1305	18915.0596	1552
1306	18915.06115	1552
1307	18915.06193	1552
1308	18915.06232	1552
1309	18915.06251	1552
1310	18915.06261	1552
1311	18915.06267	1552
1312	18915.0627	1552
1313	18875.96365	1552
1314	18867.90226	1552
1315	18871.11474	1552
1316	18872.77374	1552
1317	18872.39371	1552
1318	18857.82996	1552
1319	18860.83164	1552
1320	18862.36856	1552
1321	18863.15524	1552
1322	18863.55033	1552
1323	18863.75148	1552
1324	18863.85205	1552
1325	18863.90234	1552
1326	18863.92748	1552
1327	18863.94005	1552
1328	18863.94634	1552
1329	18863.94948	1552
1330	18864.37731	1552
1331	18864.16011	1552
1332	18864.05151	1552
1333	18863.9972	1552
1334	18863.97005	1552
1335	18863.95648	1552
1336	18863.94969	1552
1337	18842.81669	1552
1338	18844.28776	1552
1339	18845.141	1552
1340	18845.57581	1552
1341	18845.26891	1552
1342	18845.6484	1552
1343	18845.83815	1552
1344	18845.93302	1552
1345	18812.38616	1552
1346	18811.09487	1552
1347	18810.88115	1552
1348	18810.77429	1552
1349	18808.11921	1552
1350	18811.04963	1552
1351	18812.57571	1552
1352	18813.3854	1552
1353	18813.79245	1552
1354	18813.99597	1552
1355	18814.09773	1552
1356	18814.14861	1552
1357	18814.17406	1552
1358	18814.18678	1552
1359	18814.19314	1552
1360	18814.19632	1552
1361	18814.19791	1552
1362	18814.1987	1552
1363	18814.1991	1552
1364	18815.39395	1552
1365	18814.78401	1552
1366	18814.47904	1552
1367	18814.32656	1552
1368	18793.41776	1552
1369	18778.61794	1552
1370	18781.99829	1552
1371	18783.79256	1552
1372	18779.62841	1552
1373	18782.26289	1552
1374	18783.62063	1552
1375	18784.03521	1552
1376	18776.22512	1552
1377	18778.35919	1552
1378	18779.46394	1552
1379	18780.0266	1552
1380	18780.31551	1552
1381	18780.45996	1552
1382	18780.53219	1552
1383	18780.5683	1552
1384	18780.58636	1552
1385	18780.59539	1552
1386	18780.5999	1552
1387	18780.60216	1552
1388	18780.60329	1552
1389	18780.60385	1552
1390	18780.60413	1552
1391	18780.60427	1552
1392	18780.60435	1552
1393	18780.60439	1552
1394	18780.60441	1552
1395	18757.36036	1552
1396	18730.98333	1552
1397	18733.24754	1552
1398	18734.49079	1552
1399	18730.11547	1552
1400	18729.35709	1552
1401	18728.9779	1552
1402	18728.78831	1552
1403	18710.12612	1552
1404	18712.11219	1552
1405	18713.31871	1552
1406	18713.9507	1552
1407	18714.26669	1552
1408	18714.42469	1552
1409	18714.50369	1552
1410	18714.54319	1552
1411	18714.56294	1552
1412	18714.57281	1552
1413	18714.57775	1552
1414	18714.58022	1552
1415	18714.58145	1552
1416	18714.58207	1552
1417	18714.58238	1552
1418	18714.58253	1552
1419	18714.58262	1552
1420	18683.13376	1552
1421	18657.4067	1552
1422	18656.82064	1552
1423	18655.52502	1552
1424	18628.03535	1552
1425	18625.6456	1552
1426	18624.66046	1552
1427	18624.16952	1552
1428	18623.57237	1552
1429	18623.43881	1552
1430	18623.37203	1552
1431	18623.33864	1552
1432	18623.32194	1552
1433	18623.3136	1552
1434	18623.30942	1552
1435	18623.30734	1552
1436	18623.30629	1552
1437	18623.30577	1552
1438	18623.30551	1552
1439	18623.30538	1552
1440	18623.30531	1552
1441	18623.30528	1552
1442	18623.30527	1552
1443	18623.30526	1552
1444	18623.30525	1552
1445	18594.01424	1552
1446	18591.76613	1552
1447	18590.902	1552
1448	18588.53225	1552
1449	18589.00536	1552
1450	18589.24192	1552
1451	18589.3602	1552
1452	18589.41934	1552
1453	18589.44891	1552
1454	18589.46369	1552
1455	18589.47108	1552
1456	18589.47478	1552
1457	18589.47663	1552
1458	18589.47755	1552
1459	18589.47801	1552
1460	18589.47825	1552
1461	18589.47836	1552
1462	18589.47842	1552
1463	18589.47845	1552
1464	18589.47846	1552
1465	18589.47848	1552
1466	18587.52284	1552
1467	18587.34065	1552
1468	18587.24956	1552
1469	18586.78847	1552
1470	18575.52856	1552
1471	18577.26144	1552
1472	18578.32572	1552
1473	18578.8704	1552
1474	18579.15483	1552
1475	18579.29821	1552
1476	18579.3699	1552
1477	18579.40574	1552
1478	18579.42367	1552
1479	18579.43263	1552
1480	18579.43711	1552
1481	18579.43935	1552
1482	18579.44047	1552
1483	18579.44103	1552
1484	18579.44131	1552
1485	18579.44145	1552
1486	18579.44152	1552
1487	18579.44155	1552
1488	18561.30448	1552
1489	18537.04624	1552
1490	18535.46652	1552
1491	18534.97004	1552
1492	18520.77114	1552
1493	18523.18453	1552
1494	18524.47789	1552
1495	18525.18016	1552
1496	18525.53129	1552
1497	18525.70686	1552
1498	18525.79464	1552
1499	18525.83854	1552
1500	18525.86048	1552
1501	18525.87145	1552
1502	18525.87694	1552
1503	18525.87968	1552
1504	18525.88106	1552
1505	18525.88174	1552
1506	18525.88208	1552
1507	18525.88226	1552
1508	18525.98819	1552
1509	18525.93335	1552
1510	18525.90593	1552
1511	18518.79345	1552
1512	18521.7557	1552
1513	18523.33621	1552
1514	18524.14388	1552
1515	18524.54771	1552
1516	18524.74962	1552
1517	18524.85058	1552
1518	18512.0329	1552
1519	18512.88388	1552
1520	18513.3235	1552
1521	18513.55036	1552
1522	18513.66559	1552
1523	18513.72321	1552
1524	18513.61362	1552
1525	18513.6961	1552
1526	18513.73733	1552
1527	18513.75795	1552
1528	18513.76826	1552
1529	18513.77341	1552
1530	18513.77599	1552
1531	18513.77728	1552
1532	18513.64188	1552
1533	18513.71023	1552
1534	18513.74441	1552
1535	18492.03117	1552
1536	18490.69125	1552
1537	18490.1376	1552
1538	18486.41918	1552
1539	18487.15175	1552
1540	18487.52862	1552
1541	18487.72013	1552
1542	18487.5124	1552
1543	18487.71202	1552
1544	18487.81184	1552
1545	18487.86174	1552
1546	18487.8867	1552
1547	18487.89917	1552
1548	18488.85747	1552
1549	18488.36665	1552
1550	18488.12124	1552
1551	18487.99854	1552
1552	18487.93718	1552
1553	18487.90651	1552
1554	18487.89118	1552
1555	18487.88351	1552
1556	18487.07097	1552
1557	18486.35657	1552
1558	18486.00405	1552
1559	18485.82779	1552
1560	18476.59658	1552
1561	18478.63179	1552
1562	18479.67523	1552
1563	18480.25683	1552
1564	18480.55585	1552
1565	18480.70536	1552
1566	18480.78012	1552
1567	18480.81749	1552
1568	18480.83618	1552
1569	18480.84553	1552
1570	18480.38333	1552
1571	18480.6191	1552
1572	18480.73699	1552
1573	18480.79593	1552
1574	18480.8254	1552
1575	18480.84014	1552
1576	18451.67802	1552
1577	18445.31643	1552
1578	18446.97301	1552
1579	18432.81233	1552
1580	18435.75151	1552
1581	18437.22111	1552
1582	18437.956	1552
1583	18438.33245	1552
1584	18438.52067	1552
1585	18438.61478	1552
1586	18438.66184	1552
1587	18438.68537	1552
1588	18438.69713	1552
1589	18438.70301	1552
1590	18438.70595	1552
1591	18438.9652	1552
1592	18438.83225	1552
1593	18438.76578	1552
1594	18438.73254	1552
1595	18438.71592	1552
1596	18438.70761	1552
1597	18438.70346	1552
1598	18438.70138	1552
1599	18438.70034	1552
1600	18438.69982	1552
1601	18437.33184	1552
1602	18437.97037	1552
1603	18438.29605	1552
1604	18438.45889	1552
1605	18436.94983	1552
1606	18434.02609	1552
1607	18434.16757	1552
1608	18434.87559	1552
1609	18435.23725	1552
1610	18435.41808	1552
1611	18430.06925	1552
1612	18428.63112	1552
1613	18415.61293	1552
1614	18417.40187	1552
1615	18418.32014	1552
1616	18418.73184	1552
1617	18419.00301	1552
1618	18419.14076	1552
1619	18419.20963	1552
1620	18419.24407	1552
1621	18419.26129	1552
1622	18419.2699	1552
1623	18419.2742	1552
1624	18419.27635	1552
1625	18419.27743	1552
1626	18419.27797	1552
1627	18419.27824	1552
1628	18419.27837	1552
1629	18419.40857	1552
1630	18419.34285	1552
1631	18419.30999	1552
1632	18419.29357	1552
1633	18418.67568	1552
1634	18418.97709	1552
1635	18418.49324	1552
1636	18418.8725	1552
1637	18404.19159	1552
1638	18408.3563	1552
1639	18410.61077	1552
1640	18411.7584	1552
1641	18412.33979	1552
1642	18412.63048	1552
1643	18412.77582	1552
1644	18412.84849	1552
1645	18412.88483	1552
1646	18412.903	1552
1647	18412.91208	1552
1648	18412.91663	1552
1649	18412.9189	1552
1650	18412.92003	1552
1651	18412.9206	1552
1652	18412.92088	1552
1653	18412.92103	1552
1654	18412.92111	1552
1655	18405.82287	1552
1656	18401.98674	1552
1657	18395.77296	1552
1658	18396.48305	1552
1659	18378.17203	1552
1660	18381.45367	1552
1661	18383.14791	1552
1662	18383.99502	1552
1663	18384.42383	1552
1664	18384.64087	1552
1665	18384.74938	1552
1666	18384.80364	1552
1667	18384.83077	1552
1668	18384.84433	1552
1669	18384.85112	1552
1670	18384.85451	1552
1671	18384.8562	1552
1672	18384.85705	1552
1673	18384.68397	1552
1674	18384.77094	1552
1675	18384.81442	1552
1676	18358.97268	1552
1677	18348.94255	1552
1678	18349.1451	1552
1679	18349.06284	1552
1680	18349.0217	1552
1681	18349.00114	1552
1682	18348.99085	1552
1683	18348.98571	1552
1684	18348.98314	1552
1685	18348.98186	1552
1686	18348.98121	1552
1687	18348.98089	1552
1688	18348.98073	1552
1689	18349.07306	1552
1690	18349.02537	1552
1691	18349.00153	1552
1692	18348.9896	1552
1693	18348.98364	1552
1694	18326.13232	1552
1695	18322.41985	1552
1696	18318.48046	1552
1697	18296.46933	1552
1698	18301.02797	1552
1699	18303.40406	1552
1700	18301.68591	1552
1701	18297.36291	1552
1702	18300.16169	1552
1703	18301.60787	1552
1704	18302.33849	1552
1705	18302.71425	1552
1706	18302.90312	1552
1707	18302.99755	1552
1708	18303.04476	1552
1709	18303.06837	1552
1710	18303.08018	1552
1711	18303.08608	1552
1712	18303.08907	1552
1713	18303.0906	1552
1714	18303.09136	1552
1715	18303.09174	1552
1716	18303.09193	1552
1717	18303.09203	1552
1718	18303.09207	1552
1719	18303.09211	1552
1720	18273.02575	1552
1721	18268.58275	1552
1722	18266.77318	1552
1723	18265.8684	1552
1724	18264.79956	1552
1725	18260.26124	1552
1726	18261.92545	1552
1727	18264.08129	1552
1728	18265.18846	1552
1729	18265.75358	1552
1730	18266.04415	1552
1731	18266.18944	1552
1732	18266.26208	1552
1733	18266.2984	1552
1734	18266.31656	1552
1735	18266.32564	1552
1736	18266.33018	1552
1737	18266.33245	1552
1738	18266.33359	1552
1739	18266.33415	1552
1740	18266.33444	1552
1741	18266.33458	1552
1742	18266.33465	1552
1743	18266.33469	1552
1744	18245.39272	1552
1745	18243.35492	1552
1746	18242.3409	1552
1747	18241.83388	1552
1748	18218.39743	1552
1749	18220.63893	1552
1750	18221.79376	1552
1751	18222.38029	1552
1752	18222.67915	1552
1753	18222.82858	1552
1754	18222.90329	1552
1755	18222.94065	1552
1756	18222.95933	1552
1757	18222.96867	1552
1758	18222.97334	1552
1759	18222.97568	1552
1760	18222.97684	1552
1761	18222.97743	1552
1762	18222.97772	1552
1763	18222.97786	1552
1764	18222.97794	1552
1765	18222.97798	1552
1766	18222.97801	1552
1767	18222.97802	1552
1768	18222.97802	1552
1769	18222.97803	1552
1770	18219.83698	1552
1771	18217.44544	1552
1772	18208.88596	1552
1773	18210.03521	1552
1774	18210.13363	1552
1775	18210.67433	1552
1776	18210.94551	1552
1777	18211.08797	1552
1778	18211.15581	1552
1779	18211.18973	1552
1780	18211.20668	1552
1781	18211.21516	1552
1782	18211.2194	1552
1783	18208.06074	1552
1784	18205.2339	1552
1785	18185.18771	1552
1786	18186.53911	1552
1787	18186.56642	1552
1788	18186.58008	1552
1789	18186.5869	1552
1790	18187.34465	1552
1791	18187.72352	1552
1792	18187.12178	1552
1793	18187.59863	1552
1794	18187.83705	1552
1795	18187.15924	1552
1796	18187.60098	1552
1797	18187.82185	1552
1798	18187.93228	1552
1799	18187.9875	1552
1800	18188.01511	1552
1801	18188.02892	1552
1802	18160.31146	1552
1803	18142.43028	1552
1804	18142.22274	1552
1805	18142.11897	1552
1806	18141.79223	1552
1807	18139.69623	1552
1808	18140.68186	1552
1809	18141.17467	1552
1810	18141.42107	1552
1811	18141.54428	1552
1812	18141.60588	1552
1813	18141.63668	1552
1814	18141.65208	1552
1815	18141.65978	1552
1816	18134.53596	1552
1817	18137.47404	1552
1818	18138.95463	1552
1819	18139.71201	1552
1820	18140.09247	1552
1821	18139.72313	1552
1822	18140.09221	1552
1823	18140.49007	1552
1824	18140.46801	1552
1825	18140.45698	1552
1826	18140.45146	1552
1827	18140.44871	1552
1828	18140.44733	1552
1829	18140.44664	1552
1830	18140.11997	1552
1831	18140.28297	1552
1832	18140.36447	1552
1833	18140.62449	1552
1834	18140.53053	1552
1835	18140.48355	1552
1836	18140.46006	1552
1837	18138.96499	1552
1838	18139.54201	1552
1839	18139.84761	1552
1840	18140.00489	1552
1841	18139.07386	1552
1842	18139.60748	1552
1843	18137.64234	1552
1844	18124.38196	1552
1845	18105.76749	1552
1846	18107.67469	1552
1847	18108.62829	1552
1848	18109.10509	1552
1849	18109.34349	1552
1850	18108.83927	1552
1851	18108.96477	1552
1852	18106.59512	1552
1853	18106.14578	1552
1854	18100.46463	1552
1855	18102.57246	1552
1856	18103.64842	1552
1857	18102.27068	1552
1858	18102.62246	1552
1859	18102.81438	1552
1860	18102.91034	1552
1861	18102.95832	1552
1862	18102.98231	1552
1863	18102.9943	1552
1864	18103.0003	1552
1865	18103.0033	1552
1866	18103.0048	1552
1867	18103.00555	1552
1868	18103.00592	1552
1869	18103.17183	1552
1870	18103.08523	1552
1871	18103.04221	1552
1872	18103.02069	1552
1873	18103.00993	1552
1874	18103.00457	1552
1875	18087.56162	1552
1876	18084.98939	1552
1877	18083.86017	1552
1878	18068.4785	1552
1879	18071.45467	1552
1880	18073.01653	1552
1881	18073.33391	1552
1882	18073.49698	1552
1883	18073.58032	1552
1884	18070.73685	1552
1885	18072.07993	1552
1886	18072.46862	1552
1887	18072.95724	1552
1888	18073.20169	1552
1889	18073.32995	1552
1890	18070.61437	1552
1891	18072.87273	1552
1892	18074.108	1552
1893	18074.73756	1552
1894	18075.05233	1552
1895	18075.20972	1552
1896	18075.28842	1552
1897	18075.32776	1552
1898	18075.34744	1552
1899	18075.35727	1552
1900	18075.36219	1552
1901	18075.36465	1552
1902	18075.36588	1552
1903	18075.3665	1552
1904	18075.3668	1552
1905	18075.36696	1552
1906	18075.36704	1552
1907	18075.36708	1552
1908	18075.36711	1552
1909	18075.36712	1552
1910	18075.36713	1552
1911	18075.36713	1552
1912	18075.36713	1552
1913	18075.36713	1552
1914	18075.36713	1552
1915	18073.96509	1552
1916	18074.62284	1552
1917	18074.63218	1552
1918	18074.95662	1552
1919	18059.65164	1552
1920	18050.87234	1552
1921	18052.8259	1552
1922	18053.80268	1552
1923	18054.30589	1552
1924	18054.56365	1552
1925	18054.69253	1552
1926	18054.75697	1552
1927	18054.78919	1552
1928	18054.8053	1552
1929	18054.81336	1552
1930	18054.81739	1552
1931	18054.8194	1552
1932	18054.82041	1552
1933	18054.82091	1552
1934	18054.82116	1552
1935	18054.82129	1552
1936	18031.19945	1552
1937	18024.96654	1552
1938	18027.77685	1552
1939	18029.19672	1552
1940	18029.92894	1552
1941	18030.30229	1552
1942	18029.80888	1552
1943	18030.02154	1552
1944	18029.66801	1552
1945	18013.60359	1552
1946	18014.25377	1552
1947	18014.57885	1552
1948	18014.7414	1552
1949	18014.82267	1552
1950	18014.86331	1552
1951	18014.88363	1552
1952	18014.89378	1552
1953	18015.33017	1552
1954	18015.11064	1552
1955	18015.00088	1552
1956	18014.94599	1552
1957	18014.91855	1552
1958	18014.90483	1552
1959	18014.89797	1552
1960	18014.89454	1552
1961	18014.89283	1552
1962	18014.89197	1552
1963	18014.89154	1552
1964	18014.89133	1552
1965	18014.03478	1552
1966	18014.4344	1552
1967	18014.6342	1552
1968	18014.73411	1552
1969	18014.78406	1552
1970	18014.80903	1552
1971	18013.96598	1552
1972	18014.37189	1552
1973	18014.33968	1552
1974	18011.13967	1552
1975	18012.55685	1552
1976	18013.47912	1552
1977	18013.94541	1552
1978	18014.17856	1552
1979	18010.85516	1552
1980	18012.37274	1552
1981	18013.16101	1552
1982	18012.72804	1552
1983	18013.32532	1552
1984	18013.62397	1552
1985	18013.77329	1552
1986	18013.84795	1552
1987	18013.88528	1552
1988	18013.90394	1552
1989	18013.91327	1552
1990	18013.91794	1552
1991	18013.92027	1552
1992	18013.92144	1552
1993	18013.92202	1552
1994	18013.92231	1552
1995	18013.92246	1552
1996	18013.92253	1552
1997	18013.92257	1552
1998	18013.92259	1552
1999	18013.9226	1552
2000	18013.9226	1552
2001	18013.9226	1552
2002	18013.92261	1552
2003	18013.92261	1552
2004	18013.92261	1552
2005	18013.92261	1552
2006	18013.92261	1552
2007	18013.92261	1552
2008	18013.92261	1552
2009	18013.92261	1552
2010	18013.92261	1552
2011	18013.92261	1552
2012	18010.45765	1552
2013	18000.29457	1552
2014	17996.63321	1552
2015	17995.24625	1552
2016	17994.55277	1552
2017	17994.20603	1552
2018	17994.03269	1552
2019	17984.28047	1552
2020	17983.48281	1552
2021	17982.98812	1552
2022	17982.68388	1552
2023	17982.30786	1552
2024	17982.11985	1552
2025	17982.02584	1552
2026	17981.97884	1552
2027	17981.95534	1552
2028	17981.94359	1552
2029	17981.93771	1552
2030	17981.93478	1552
2031	17981.93331	1552
2032	17981.93257	1552
2033	17982.26883	1552
2034	17982.43696	1552
2035	17982.52102	1552
2036	17982.56306	1552
2037	17982.58408	1552
2038	17982.86692	1552
2039	17982.72968	1552
2040	17982.66106	1552
2041	17982.62675	1552
2042	17982.6096	1552
2043	17982.60102	1552
2044	17982.59673	1552
2045	17982.59459	1552
2046	17982.59351	1552
2047	17982.59298	1552
2048	17982.59271	1552
2049	17982.23659	1552
2050	17982.05853	1552
2051	17981.9695	1552
2052	17981.38052	1552
2053	17977.85727	1552
2054	17979.63603	1552
2055	17980.54971	1552
2056	17981.0176	1552
2057	17981.57641	1552
2058	17981.85581	1552
2059	17981.99551	1552
2060	17975.33135	1552
2061	17976.66392	1552
2062	17977.34244	1552
2063	17977.35763	1552
2064	17977.36523	1552
2065	17977.79927	1552
2066	17978.01942	1552
2067	17978.12949	1552
2068	17978.18453	1552
2069	17978.21205	1552
2070	17978.22581	1552
2071	17978.23269	1552
2072	17978.23613	1552
2073	17978.23785	1552
2074	17978.23871	1552
2075	17978.23914	1552
2076	17978.23936	1552
2077	17961.73539	1552
2078	17960.39893	1552
2079	17959.7307	1552
2080	17933.76977	1552
2081	17936.84999	1552
2082	17938.39042	1552
2083	17939.18496	1552
2084	17939.58223	1552
2085	17939.78086	1552
2086	17939.88018	1552
2087	17939.92983	1552
2088	17939.95466	1552
2089	17939.96708	1552
2090	17939.97329	1552
2091	17939.97639	1552
2092	17939.97794	1552
2093	17939.97872	1552
2094	17939.9791	1552
2095	17940.39127	1552
2096	17940.17966	1552
2097	17940.07386	1552
2098	17940.02096	1552
2099	17939.99451	1552
2100	17939.98128	1552
2101	17939.97467	1552
2102	17939.97137	1552
2103	17938.72795	1552
